idx,true,pred,parsed_ok,raw
225,5,6,1,"G
"
226,5,5,1,"F
"
227,5,5,1,"F
"
228,5,5,1,"F
"
229,5,5,1,"F
"
230,5,5,1,"F
"
231,5,5,1,"F
"
232,5,5,1,"F
"
233,5,5,1,"F
"
234,4,2,1,"C
"
235,2,5,1,"F
"
236,5,5,1,"F
"
237,4,0,1,"A
"
238,5,5,1,"F
"
239,5,6,1,"G
"
240,5,5,1,"F
"
241,5,5,1,"F
"
242,4,4,1,"E
"
243,5,5,1,"F
"
244,0,0,1,"A
"
245,5,5,1,"F
"
246,5,5,1,"F
"
247,5,5,1,"F
"
248,4,2,1,"C
"
249,1,1,1,"B
"
250,5,5,1,"F
"
251,2,2,1,"C
"
252,5,5,1,"F
"
253,5,5,1,"F
"
254,5,5,1,"F
"
255,4,5,1,"F
"
256,5,5,1,"F
"
257,5,5,1,"F
"
258,5,6,1,"G
"
259,2,2,1,"C
"
260,5,5,1,"F
"
261,1,0,1,"A
"
262,4,5,1,"F
"
263,2,5,1,"F
"
264,5,2,1,"C
"
265,5,5,1,"F
"
266,4,5,1,"F
"
267,5,5,1,"F
"
268,5,5,1,"F
"
269,0,0,1,"A
"
270,5,5,1,"F
"
271,5,5,1,"F
"
272,5,5,1,"F
"
273,1,0,1,"A
"
274,5,5,1,"F
"
275,5,5,1,"F
"
276,4,5,1,"F
"
277,5,5,1,"F
"
278,5,6,1,"G
"
279,5,5,1,"F
"
280,5,5,1,"F
"
281,5,2,1,"C
"
282,5,5,1,"F
"
283,5,2,1,"C
"
284,5,5,1,"F
"
285,4,5,1,"F
"
286,6,2,1,"C
"
287,5,5,1,"F
"
288,4,5,1,"F
"
289,5,5,1,"F
"
290,4,5,1,"F
"
291,5,5,1,"F
"
292,5,5,1,"F
"
293,1,0,1,"A
"
294,2,6,1,"G
"
295,5,5,1,"F
"
296,2,5,1,"F
"
297,0,5,1,"F
"
298,5,5,1,"F
"
299,5,5,1,"F
"
300,2,5,1,"F
"
301,5,5,1,"F
"
302,1,6,1,"G
"
303,5,6,1,"G
"
304,2,2,1,"C
"
305,5,0,1,"A
"
306,5,6,1,"G
"
307,5,5,1,"F
"
308,5,5,1,"F
"
309,5,5,1,"F
"
310,4,5,1,"F
"
311,5,5,1,"F
"
312,0,2,1,"C
"
313,5,5,1,"F
"
314,5,5,1,"F
"
315,1,2,1,"C
"
316,2,2,1,"C
"
317,5,6,1,"G
"
318,5,5,1,"F
"
319,5,2,1,"C
"
320,5,5,1,"F
"
321,4,5,1,"F
"
322,5,2,1,"C
"
323,2,2,1,"C
"
324,5,5,1,"F
"
325,4,4,1,"E
"
326,5,5,1,"F
"
327,5,5,1,"F
"
328,2,2,1,"C
"
329,2,2,1,"C
"
330,5,6,1,"G
"
331,5,5,1,"F
"
332,5,5,1,"F
"
333,1,0,1,"A
"
334,5,5,1,"F
"
335,1,6,1,"G
"
336,5,5,1,"F
"
337,5,5,1,"F
"
338,5,5,1,"F
"
339,5,3,1,"D
"
340,2,2,1,"C
"
341,4,4,1,"E
"
342,5,5,1,"F
"
343,5,5,1,"F
"
344,0,2,1,"C
"
345,2,2,1,"C
"
346,6,6,1,"G
"
347,5,5,1,"F
"
348,5,6,1,"G
"
349,4,5,1,"F
"
350,5,2,1,"C
"
351,2,2,1,"C
"
352,2,2,1,"C
"
353,5,5,1,"F
"
354,5,5,1,"F
"
355,5,6,1,"G
"
356,0,0,1,"A
"
357,5,5,1,"F
"
358,5,2,1,"C
"
359,5,5,1,"F
"
360,4,5,1,"F
"
361,5,5,1,"F
"
362,1,1,1,"B
"
363,5,5,1,"F
"
364,5,0,1,"A
"
365,5,5,1,"F
"
366,5,5,1,"F
"
367,5,2,1,"C
"
368,6,6,1,"G
"
369,4,2,1,"C
"
370,1,1,1,"B
"
371,4,5,1,"F
"
372,4,2,1,"C
"
373,5,6,1,"G
"
374,5,5,1,"F
"
375,5,5,1,"F
"
376,1,5,1,"F
"
377,5,5,1,"F
"
378,5,5,1,"F
"
379,5,5,1,"F
"
380,5,2,1,"C
"
381,6,6,1,"G
"
382,5,5,1,"F
"
383,5,5,1,"F
"
384,5,5,1,"F
"
385,5,5,1,"F
"
386,5,2,1,"C
"
387,5,5,1,"F
"
388,2,2,1,"C
"
389,1,6,1,"G
"
390,4,5,1,"F
"
391,5,5,1,"F
"
392,5,5,1,"F
"
393,5,5,1,"F
"
394,5,5,1,"F
"
395,5,5,1,"F
"
396,5,5,1,"F
"
397,5,2,1,"C
"
398,5,5,1,"F
"
399,1,5,1,"F
"
400,5,6,1,"G
"
401,5,5,1,"F
"
402,4,2,1,"C
"
403,5,5,1,"F
"
404,5,5,1,"F
"
405,1,2,1,"C
"
406,5,5,1,"F
"
407,2,2,1,"C
"
408,0,1,1,"B
"
409,5,5,1,"F
"
410,5,2,1,"C
"
411,1,1,1,"B
"
412,5,5,1,"F
"
413,5,5,1,"F
"
414,5,5,1,"F
"
415,5,5,1,"F
"
416,2,2,1,"C
"
417,5,5,1,"F
"
418,1,2,1,"C
"
419,5,5,1,"F
"
420,5,6,1,"G
"
421,5,5,1,"F
"
422,4,5,1,"F
"
423,2,2,1,"C
"
424,5,5,1,"F
"
425,5,5,1,"F
"
426,5,5,1,"F
"
427,5,6,1,"G
"
428,2,5,1,"F
"
429,5,5,1,"F
"
430,4,2,1,"C
"
431,5,5,1,"F
"
432,5,2,1,"C
"
433,5,5,1,"F
"
434,5,5,1,"F
"
435,3,5,1,"F
"
436,1,2,1,"C
"
437,5,5,1,"F
"
438,5,6,1,"G
"
439,1,0,1,"A
"
440,5,5,1,"F
"
441,5,5,1,"F
"
442,5,6,1,"G
"
443,2,0,1,"A
"
444,5,5,1,"F
"
445,5,5,1,"F
"
446,5,2,1,"C
"
447,5,5,1,"F
"
448,5,2,1,"C
"
449,6,6,1,"G
"
450,5,5,1,"F
"
451,3,1,1,"B
"
452,1,2,1,"C
"
453,1,6,1,"G
"
454,5,5,1,"F
"
455,5,5,1,"F
"
456,5,5,1,"F
"
457,2,4,1,"E
"
458,5,5,1,"F
"
459,5,5,1,"F
"
460,5,5,1,"F
"
461,4,4,1,"E
"
462,5,5,1,"F
"
463,5,5,1,"F
"
464,2,5,1,"F
"
465,5,6,1,"G
"
466,5,2,1,"C
"
467,5,5,1,"F
"
468,5,5,1,"F
"
469,5,5,1,"F
"
470,6,6,1,"G
"
471,5,5,1,"F
"
472,5,5,1,"F
"
473,4,2,1,"C
"
474,5,2,1,"C
"
475,5,5,1,"F
"
476,2,5,1,"F
"
477,5,5,1,"F
"
478,5,5,1,"F
"
479,5,5,1,"F
"
480,2,2,1,"C
"
481,5,6,1,"G
"
482,5,5,1,"F
"
483,5,6,1,"G
"
484,5,5,1,"F
"
485,5,5,1,"F
"
486,5,5,1,"F
"
487,2,2,1,"C
"
488,5,5,1,"F
"
489,1,5,1,"F
"
490,5,5,1,"F
"
491,5,5,1,"F
"
492,5,5,1,"F
"
493,4,5,1,"F
"
494,5,5,1,"F
"
495,4,5,1,"F
"
496,5,5,1,"F
"
497,5,5,1,"F
"
498,5,2,1,"C
"
499,5,2,1,"C
"
500,5,5,1,"F
"
501,5,6,1,"G
"
502,5,5,1,"F
"
503,5,5,1,"F
"
504,5,5,1,"F
"
505,5,5,1,"F
"
506,5,5,1,"F
"
507,5,5,1,"F
"
508,5,6,1,"G
"
509,1,0,1,"A
"
510,5,5,1,"F
"
511,5,5,1,"F
"
512,4,5,1,"F
"
513,5,5,1,"F
"
514,5,0,1,"A
"
515,5,5,1,"F
"
516,5,5,1,"F
"
517,5,5,1,"F
"
518,5,5,1,"F
"
519,5,5,1,"F
"
520,5,2,1,"C
"
521,5,3,1,"D
"
522,0,2,1,"C
"
523,5,5,1,"F
"
524,5,5,1,"F
"
525,5,5,1,"F
"
526,2,5,1,"F
"
527,3,0,1,"A
"
528,5,5,1,"F
"
529,5,5,1,"F
"
530,5,5,1,"F
"
531,2,5,1,"F
"
532,2,0,1,"A
"
533,5,5,1,"F
"
534,5,5,1,"F
"
535,2,2,1,"C
"
536,2,5,1,"F
"
537,2,3,1,"D
"
538,5,5,1,"F
"
539,0,2,1,"C
"
540,5,5,1,"F
"
541,1,0,1,"A
"
542,2,2,1,"C
"
543,2,2,1,"C
"
544,1,2,1,"C
"
545,5,5,1,"F
"
546,5,6,1,"G
"
547,5,5,1,"F
"
548,5,5,1,"F
"
549,5,5,1,"F
"
550,4,2,1,"C
"
551,5,5,1,"F
"
552,5,5,1,"F
"
553,2,5,1,"F
"
554,5,5,1,"F
"
555,5,5,1,"F
"
556,1,2,1,"C
"
557,5,5,1,"F
"
558,5,5,1,"F
"
559,5,6,1,"G
"
560,5,2,1,"C
"
561,5,5,1,"F
"
562,2,0,1,"A
"
563,2,0,1,"A
"
564,5,5,1,"F
"
565,5,5,1,"F
"
566,1,0,1,"A
"
567,1,6,1,"G
"
568,5,5,1,"F
"
569,2,2,1,"C
"
570,5,6,1,"G
"
571,5,5,1,"F
"
572,5,5,1,"F
"
573,2,2,1,"C
"
574,5,5,1,"F
"
575,5,5,1,"F
"
576,5,5,1,"F
"
577,5,5,1,"F
"
578,1,6,1,"G
"
579,5,5,1,"F
"
580,5,5,1,"F
"
581,5,5,1,"F
"
582,5,5,1,"F
"
583,2,2,1,"C
"
584,5,5,1,"F
"
585,5,6,1,"G
"
586,0,2,1,"C
"
587,5,5,1,"F
"
588,5,2,1,"C
"
589,5,5,1,"F
"
590,4,4,1,"E
"
591,5,5,1,"F
"
592,5,5,1,"F
"
593,5,5,1,"F
"
594,5,5,1,"F
"
595,4,2,1,"C
"
596,5,5,1,"F
"
597,5,5,1,"F
"
598,4,5,1,"F
"
599,4,5,1,"F
"
600,3,6,1,"G
"
601,2,2,1,"C
"
602,4,5,1,"F
"
603,5,5,1,"F
"
604,4,2,1,"C
"
605,2,0,1,"A
"
606,5,2,1,"C
"
607,2,5,1,"F
"
608,5,2,1,"C
"
609,4,5,1,"F
"
610,2,2,1,"C
"
611,4,6,1,"G
"
612,5,5,1,"F
"
613,1,0,1,"A
"
614,5,2,1,"C
"
615,5,5,1,"F
"
616,2,5,1,"F
"
617,5,5,1,"F
"
618,5,2,1,"C
"
619,4,2,1,"C
"
620,5,5,1,"F
"
621,5,5,1,"F
"
622,5,5,1,"F
"
623,5,5,1,"F
"
624,5,5,1,"F
"
625,5,5,1,"F
"
626,2,2,1,"C
"
627,5,5,1,"F
"
628,5,5,1,"F
"
629,5,5,1,"F
"
630,5,6,1,"G
"
631,6,6,1,"G
"
632,5,5,1,"F
"
633,5,6,1,"G
"
634,5,2,1,"C
"
635,5,2,1,"C
"
636,5,5,1,"F
"
637,5,2,1,"C
"
638,5,6,1,"G
"
639,1,5,1,"F
"
640,0,2,1,"C
"
641,2,2,1,"C
"
642,5,5,1,"F
"
643,5,6,1,"G
"
644,5,5,1,"F
"
645,1,0,1,"A
"
646,5,5,1,"F
"
647,5,5,1,"F
"
648,5,5,1,"F
"
649,5,5,1,"F
"
650,5,5,1,"F
"
651,1,0,1,"A
"
652,2,2,1,"C
"
653,3,2,1,"C
"
654,1,0,1,"A
"
655,5,2,1,"C
"
656,5,5,1,"F
"
657,5,0,1,"A
"
658,5,5,1,"F
"
659,5,6,1,"G
"
660,5,5,1,"F
"
661,1,6,1,"G
"
662,5,5,1,"F
"
663,5,5,1,"F
"
664,4,5,1,"F
"
665,5,5,1,"F
"
666,5,5,1,"F
"
667,5,5,1,"F
"
668,5,3,1,"D
"
669,5,5,1,"F
"
670,5,5,1,"F
"
671,5,5,1,"F
"
672,5,5,1,"F
"
673,5,5,1,"F
"
674,4,4,1,"E
"
675,0,2,1,"C
"
676,5,5,1,"F
"
677,5,5,1,"F
"
678,4,5,1,"F
"
679,5,5,1,"F
"
680,5,5,1,"F
"
681,2,5,1,"F
"
682,5,2,1,"C
"
683,5,5,1,"F
"
684,0,2,1,"C
"
685,5,5,1,"F
"
686,1,0,1,"A
"
687,5,5,1,"F
"
688,1,0,1,"A
"
689,5,5,1,"F
"
690,2,0,1,"A
"
691,5,2,1,"C
"
692,4,5,1,"F
"
693,5,5,1,"F
"
694,0,2,1,"C
"
695,5,6,1,"G
"
696,5,5,1,"F
"
697,5,5,1,"F
"
698,5,5,1,"F
"
699,5,5,1,"F
"
700,5,5,1,"F
"
701,5,5,1,"F
"
702,0,0,1,"A
"
703,0,2,1,"C
"
704,5,5,1,"F
"
705,5,5,1,"F
"
706,5,5,1,"F
"
707,6,6,1,"G
"
708,5,6,1,"G
"
709,5,5,1,"F
"
710,3,1,1,"B
"
711,0,0,1,"A
"
712,5,5,1,"F
"
713,5,5,1,"F
"
714,5,5,1,"F
"
715,5,2,1,"C
"
716,5,6,1,"G
"
717,5,5,1,"F
"
718,5,5,1,"F
"
719,5,5,1,"F
"
720,5,5,1,"F
"
721,5,3,1,"D
"
722,5,3,1,"D
"
723,5,5,1,"F
"
724,4,5,1,"F
"
725,5,5,1,"F
"
726,5,5,1,"F
"
727,5,5,1,"F
"
728,5,5,1,"F
"
729,5,5,1,"F
"
730,5,5,1,"F
"
731,5,5,1,"F
"
732,5,5,1,"F
"
733,4,5,1,"F
"
734,5,6,1,"G
"
735,2,2,1,"C
"
736,1,2,1,"C
"
737,5,5,1,"F
"
738,5,6,1,"G
"
739,0,2,1,"C
"
740,5,5,1,"F
"
741,5,5,1,"F
"
742,4,5,1,"F
"
743,5,5,1,"F
"
744,5,5,1,"F
"
745,2,2,1,"C
"
746,4,5,1,"F
"
747,1,1,1,"B
"
748,5,5,1,"F
"
749,5,5,1,"F
"
750,5,5,1,"F
"
751,4,5,1,"F
"
752,5,5,1,"F
"
753,5,5,1,"F
"
754,5,2,1,"C
"
755,1,6,1,"G
"
756,2,6,1,"G
"
757,6,6,1,"G
"
758,3,0,1,"A
"
759,5,5,1,"F
"
760,2,2,1,"C
"
761,4,5,1,"F
"
762,2,5,1,"F
"
763,5,5,1,"F
"
764,5,5,1,"F
"
765,1,4,1,"E
"
766,5,6,1,"G
"
767,5,5,1,"F
"
768,5,5,1,"F
"
769,5,5,1,"F
"
770,5,5,1,"F
"
771,4,5,1,"F
"
772,5,5,1,"F
"
773,5,5,1,"F
"
774,4,5,1,"F
"
775,5,5,1,"F
"
776,5,5,1,"F
"
777,2,0,1,"A
"
778,5,5,1,"F
"
779,5,5,1,"F
"
780,5,5,1,"F
"
781,5,5,1,"F
"
782,5,5,1,"F
"
783,0,0,1,"A
"
784,5,5,1,"F
"
785,5,6,1,"G
"
786,5,5,1,"F
"
787,5,5,1,"F
"
788,5,5,1,"F
"
789,2,2,1,"C
"
790,5,5,1,"F
"
791,5,4,1,"E
"
792,1,6,1,"G
"
793,5,6,1,"G
"
794,5,5,1,"F
"
795,5,2,1,"C
"
796,5,6,1,"G
"
797,6,6,1,"G
"
798,0,2,1,"C
"
799,5,5,1,"F
"
800,2,0,1,"A
"
801,4,5,1,"F
"
802,4,5,1,"F
"
803,5,6,1,"G
"
804,5,5,1,"F
"
805,4,2,1,"C
"
806,6,6,1,"G
"
807,2,2,1,"C
"
808,5,5,1,"F
"
809,5,5,1,"F
"
810,5,5,1,"F
"
811,5,5,1,"F
"
812,5,5,1,"F
"
813,5,5,1,"F
"
814,4,4,1,"E
"
815,5,5,1,"F
"
816,5,5,1,"F
"
817,2,2,1,"C
"
818,5,6,1,"G
"
819,4,5,1,"F
"
820,3,1,1,"B
"
821,5,6,1,"G
"
822,5,5,1,"F
"
823,5,5,1,"F
"
824,5,5,1,"F
"
825,5,5,1,"F
"
826,4,4,1,"E
"
827,5,2,1,"C
"
828,3,5,1,"F
"
829,5,2,1,"C
"
830,5,2,1,"C
"
831,5,5,1,"F
"
832,1,5,1,"F
"
833,2,2,1,"C
"
834,5,5,1,"F
"
835,5,5,1,"F
"
836,5,5,1,"F
"
837,5,5,1,"F
"
838,5,5,1,"F
"
839,5,5,1,"F
"
840,2,2,1,"C
"
841,5,5,1,"F
"
842,5,5,1,"F
"
843,5,5,1,"F
"
844,2,2,1,"C
"
845,4,5,1,"F
"
846,4,6,1,"G
"
847,5,5,1,"F
"
848,5,5,1,"F
"
849,4,5,1,"F
"
850,5,2,1,"C
"
851,5,5,1,"F
"
852,5,5,1,"F
"
853,2,2,1,"C
"
854,5,5,1,"F
"
855,5,5,1,"F
"
856,5,5,1,"F
"
857,5,5,1,"F
"
858,5,5,1,"F
"
859,5,5,1,"F
"
860,5,5,1,"F
"
861,2,2,1,"C
"
862,5,5,1,"F
"
863,5,5,1,"F
"
864,5,5,1,"F
"
865,5,6,1,"G
"
866,5,5,1,"F
"
867,5,5,1,"F
"
868,5,5,1,"F
"
869,2,2,1,"C
"
870,1,5,1,"F
"
871,5,5,1,"F
"
872,4,2,1,"C
"
873,5,5,1,"F
"
874,5,5,1,"F
"
875,3,3,1,"D
"
876,5,5,1,"F
"
877,0,2,1,"C
"
878,4,5,1,"F
"
879,5,5,1,"F
"
880,0,0,1,"A
"
881,2,5,1,"F
"
882,5,5,1,"F
"
883,5,5,1,"F
"
884,1,6,1,"G
"
885,5,2,1,"C
"
886,5,5,1,"F
"
887,4,5,1,"F
"
888,5,5,1,"F
"
889,5,5,1,"F
"
890,5,5,1,"F
"
891,5,5,1,"F
"
892,5,2,1,"C
"
893,5,5,1,"F
"
894,5,5,1,"F
"
895,3,0,1,"A
"
896,5,5,1,"F
"
897,5,5,1,"F
"
898,5,2,1,"C
"
899,5,5,1,"F
"
900,5,6,1,"G
"
901,2,2,1,"C
"
902,2,2,1,"C
"
903,5,5,1,"F
"
904,0,2,1,"C
"
905,1,5,1,"F
"
906,4,5,1,"F
"
907,4,5,1,"F
"
908,2,2,1,"C
"
909,5,5,1,"F
"
910,5,5,1,"F
"
911,2,2,1,"C
"
912,5,5,1,"F
"
913,5,2,1,"C
"
914,0,0,1,"A
"
915,5,5,1,"F
"
916,5,5,1,"F
"
917,2,2,1,"C
"
918,5,5,1,"F
"
919,5,5,1,"F
"
920,5,5,1,"F
"
921,4,5,1,"F
"
922,5,5,1,"F
"
923,5,5,1,"F
"
924,5,5,1,"F
"
925,2,5,1,"F
"
926,5,5,1,"F
"
927,5,5,1,"F
"
928,5,6,1,"G
"
929,2,2,1,"C
"
930,4,5,1,"F
"
931,5,5,1,"F
"
932,5,2,1,"C
"
933,4,5,1,"F
"
934,5,6,1,"G
"
935,5,5,1,"F
"
936,4,2,1,"C
"
937,5,5,1,"F
"
938,5,5,1,"F
"
939,5,5,1,"F
"
940,5,5,1,"F
"
941,5,5,1,"F
"
942,5,5,1,"F
"
943,2,0,1,"A
"
944,4,0,1,"A
"
945,5,5,1,"F
"
946,5,6,1,"G
"
947,5,5,1,"F
"
948,2,2,1,"C
"
949,1,0,1,"A
"
950,5,5,1,"F
"
951,5,5,1,"F
"
952,5,2,1,"C
"
953,4,5,1,"F
"
954,2,2,1,"C
"
955,5,5,1,"F
"
956,5,5,1,"F
"
957,4,5,1,"F
"
958,2,5,1,"F
"
959,4,5,1,"F
"
960,5,0,1,"A
"
961,5,0,1,"A
"
962,5,5,1,"F
"
963,5,5,1,"F
"
964,5,5,1,"F
"
965,5,5,1,"F
"
966,5,5,1,"F
"
967,4,5,1,"F
"
968,4,5,1,"F
"
969,4,5,1,"F
"
970,5,5,1,"F
"
971,1,6,1,"G
"
972,2,5,1,"F
"
973,2,2,1,"C
"
974,1,0,1,"A
"
975,5,6,1,"G
"
976,5,5,1,"F
"
977,5,5,1,"F
"
978,2,2,1,"C
"
979,5,6,1,"G
"
980,5,5,1,"F
"
981,5,5,1,"F
"
982,5,5,1,"F
"
983,5,5,1,"F
"
984,1,3,1,"D
"
985,5,5,1,"F
"
986,4,2,1,"C
"
987,5,5,1,"F
"
988,5,5,1,"F
"
989,5,5,1,"F
"
990,5,2,1,"C
"
991,5,5,1,"F
"
992,5,2,1,"C
"
993,5,5,1,"F
"
994,5,6,1,"G
"
995,5,5,1,"F
"
996,5,2,1,"C
"
997,5,5,1,"F
"
998,5,5,1,"F
"
999,5,5,1,"F
"
1000,5,5,1,"F
"
1001,5,5,1,"F
"
1002,2,5,1,"F
"
1003,4,5,1,"F
"
1004,5,5,1,"F
"
1005,5,2,1,"C
"
1006,5,5,1,"F
"
1007,5,5,1,"F
"
1008,0,2,1,"C
"
1009,5,5,1,"F
"
1010,5,5,1,"F
"
1011,5,5,1,"F
"
1012,5,2,1,"C
"
1013,5,5,1,"F
"
1014,5,5,1,"F
"
1015,5,5,1,"F
"
1016,5,5,1,"F
"
1017,5,5,1,"F
"
1018,5,5,1,"F
"
1019,5,5,1,"F
"
1020,5,5,1,"F
"
1021,6,6,1,"G
"
1022,4,5,1,"F
"
1023,5,5,1,"F
"
1024,5,5,1,"F
"
1025,5,5,1,"F
"
1026,5,5,1,"F
"
1027,5,5,1,"F
"
1028,4,5,1,"F
"
1029,5,5,1,"F
"
1030,3,1,1,"B
"
1031,5,5,1,"F
"
1032,5,5,1,"F
"
1033,3,5,1,"F
"
1034,1,0,1,"A
"
1035,5,5,1,"F
"
1036,5,5,1,"F
"
1037,5,5,1,"F
"
1038,5,5,1,"F
"
1039,5,5,1,"F
"
1040,5,5,1,"F
"
1041,5,5,1,"F
"
1042,5,5,1,"F
"
1043,5,5,1,"F
"
1044,4,2,1,"C
"
1045,5,6,1,"G
"
1046,5,5,1,"F
"
1047,5,5,1,"F
"
1048,2,0,1,"A
"
1049,5,5,1,"F
"
1050,2,0,1,"A
"
1051,2,2,1,"C
"
1052,2,6,1,"G
"
1053,5,5,1,"F
"
1054,2,5,1,"F
"
1055,5,0,1,"A
"
1056,2,2,1,"C
"
1057,4,2,1,"C
"
1058,4,5,1,"F
"
1059,4,5,1,"F
"
1060,5,5,1,"F
"
1061,2,0,1,"A
"
1062,5,5,1,"F
"
1063,5,5,1,"F
"
1064,5,5,1,"F
"
1065,5,5,1,"F
"
1066,5,5,1,"F
"
1067,2,0,1,"A
"
