idx,true,pred,parsed_ok,raw
323,2,2,1," C
"
324,5,5,1, F
325,4,4,1," E
"
326,5,5,1, F
327,5,5,1, F
328,2,2,1," C
"
329,2,2,1," C
"
330,5,2,1," C
"
331,5,5,1, F
332,5,2,1," C
"
333,1,6,1," G
"
334,5,5,1, F
335,1,1,1," B
"
336,5,5,1, F
337,5,5,1," F
"
338,5,5,1, F
339,5,1,1," B
"
340,2,2,1," C
"
341,4,4,1," E
"
342,5,5,1," F
"
343,5,5,1," F
"
344,0,2,1," C
"
345,2,2,1," C
"
346,6,6,1," G
"
347,5,5,1," F
"
348,5,5,1, F
349,4,5,1," F
"
350,5,2,1," C
"
351,2,2,1," C
"
352,2,2,1," C
"
353,5,5,1," F
"
354,5,5,1, F
355,5,6,1," G
"
356,0,0,1," A
"
357,5,5,1, F
358,5,5,1, F
359,5,5,1, F
360,4,4,1," E
"
361,5,5,1," F
"
362,1,6,1," G
"
363,5,5,1," F
"
364,5,2,1," C
"
365,5,5,1, F
366,5,5,1, F
367,5,2,1," C
"
368,6,6,1," G
"
369,4,5,1," F
"
370,1,6,1," G
"
371,4,5,1," F
"
372,4,6,1," G
"
373,5,6,1," G
"
374,5,5,1, F
375,5,5,1, F
376,1,4,1," E
"
377,5,5,1, F
378,5,5,1, F
379,5,5,1, F
380,5,6,1," G
"
381,6,6,1," G
"
382,5,5,1, F
383,5,5,1, F
384,5,5,1, F
385,5,5,1, F
386,5,5,1, F
387,5,5,1, F
388,2,2,1," C
"
389,1,2,1," C
"
390,4,5,1," F
"
391,5,5,1, F
392,5,5,1, F
393,5,5,1," F
"
394,5,5,1, F
395,5,5,1, F
396,5,5,1," F
"
397,5,6,1," G
"
398,5,5,1," F
"
399,1,2,1," C
"
400,5,6,1," G
"
401,5,5,1, F
402,4,5,1, F
403,5,5,1, F
404,5,5,1, F
405,1,2,1," C
"
406,5,2,1," C
"
407,2,2,1," C
"
408,0,4,1," E
"
409,5,4,1," E
"
410,5,2,1," C
"
411,1,1,1," B
"
412,5,5,1, F
413,5,5,1, F
414,5,5,1, F
415,5,5,1, F
416,2,1,1," B
"
417,5,5,1, F
418,1,2,1," C
"
419,5,5,1, F
420,5,2,1," C
"
421,5,5,1," F
"
422,4,2,1," C
"
423,2,2,1," C
"
424,5,2,1," C
"
425,5,4,1," E
"
426,5,5,1, F
427,5,6,1," G
"
428,2,5,1, F
429,5,5,1, F
430,4,2,1," C
"
431,5,5,1, F
432,5,2,1," C
"
433,5,5,1, F
434,5,5,1," F
"
435,3,6,1," G
"
436,1,2,1," C
"
437,5,2,1," C
"
438,5,5,1, F
439,1,6,1," G
"
440,5,5,1, F
441,5,4,1," E
"
442,5,6,1," G
"
443,2,2,1," C
"
444,5,5,1, F
445,5,5,1, F
446,5,6,1," G
"
447,5,5,1, F
448,5,5,1, F
449,6,6,1," G
"
450,5,4,1," E
"
451,3,6,1," G
"
452,1,5,1, F
453,1,6,1," G
"
454,5,5,1," F
"
455,5,5,1, F
456,5,5,1," F
"
457,2,2,1," C
"
458,5,5,1, F
459,5,5,1, F
460,5,5,1, F
461,4,4,1," E
E. melanoma"
462,5,5,1, F
463,5,5,1, F
464,2,2,1," C
"
465,5,6,1," G
"
466,5,2,1," C
"
467,5,5,1, F
468,5,5,1, F
469,5,5,1, F
470,6,6,1," G
"
471,5,5,1, F
472,5,4,1," E
"
473,4,2,1," C
"
474,5,5,1," F
"
475,5,5,1," F
"
476,2,5,1, F
477,5,5,1, F
478,5,6,1," G
"
479,5,5,1, F
480,2,5,1," F
"
481,5,4,1," E
"
482,5,5,1, F
483,5,1,1," B
"
484,5,5,1, F
485,5,2,1," C
"
486,5,5,1," F
"
487,2,2,1," C
"
488,5,5,1, F
489,1,4,1," E
"
490,5,5,1, F
491,5,4,1," E
"
492,5,5,1, F
493,4,5,1," F
"
494,5,5,1, F
495,4,5,1," F
"
496,5,5,1," F
"
497,5,5,1, F
498,5,5,1," F
"
499,5,2,1," C
"
500,5,5,1," F
"
501,5,6,1," G
"
502,5,4,1," E
"
503,5,5,1, F
504,5,5,1, F
505,5,5,1, F
506,5,5,1," F
"
507,5,5,1," F
"
508,5,6,1," G
"
509,1,6,1," G
"
510,5,5,1," F
"
511,5,5,1, F
512,4,5,1, F
513,5,5,1, F
514,5,6,1," G
"
515,5,5,1, F
516,5,5,1, F
517,5,5,1, F
518,5,4,1," E
"
519,5,5,1, F
520,5,6,1," G
"
521,5,1,1," B
"
522,0,2,1," C
"
523,5,5,1, F
524,5,5,1," F
"
525,5,5,1, F
526,2,4,1," E
"
527,3,6,1," G
"
528,5,5,1, F
529,5,4,1," E
"
530,5,5,1, F
531,2,5,1, F
532,2,1,1," B
"
533,5,5,1, F
534,5,5,1, F
535,2,5,1," F
"
536,2,5,1," F
"
537,2,5,1," F
"
538,5,5,1, F
539,0,2,1," C
"
540,5,5,1, F
541,1,1,1," B
"
542,2,6,1," G
"
543,2,2,1," C
"
544,1,2,1," C
"
545,5,5,1, F
546,5,6,1," G
"
547,5,5,1, F
548,5,5,1," F
"
549,5,5,1," F
"
550,4,2,1," C
"
551,5,5,1, F
552,5,5,1," F
"
553,2,5,1, F
554,5,5,1, F
555,5,5,1, F
556,1,2,1," C
"
557,5,5,1," F
"
558,5,5,1," F
"
559,5,2,1," C
"
560,5,2,1," C
"
561,5,5,1, F
562,2,2,1," C
"
563,2,2,1," C
"
564,5,5,1," F
"
565,5,5,1, F
566,1,2,1," C
"
567,1,6,1," G
"
568,5,5,1," F
"
569,2,5,1," F
"
570,5,6,1," G
"
571,5,5,1, F
572,5,5,1, F
573,2,2,1," C
"
574,5,5,1, F
575,5,5,1, F
576,5,5,1, F
577,5,5,1," F
"
578,1,6,1," G
"
579,5,5,1, F
580,5,5,1," F
"
581,5,5,1," F
"
582,5,5,1, F
583,2,4,1," E
"
584,5,5,1, F
585,5,5,1, F
586,0,4,1," E
"
587,5,5,1, F
588,5,2,1," C
"
589,5,2,1," C
"
590,4,4,1," E
"
591,5,5,1, F
592,5,2,1," C
"
593,5,5,1," F
"
594,5,5,1, F
595,4,5,1," F
"
596,5,5,1, F
597,5,5,1," F
"
598,4,5,1, F
599,4,5,1," F
"
600,3,2,1," C
"
601,2,1,1," B
"
602,4,4,1," E
E. melanoma"
603,5,5,1, F
604,4,2,1," C
"
605,2,6,1," G
"
606,5,2,1," C
"
607,2,2,1," C
"
608,5,5,1, F
609,4,5,1," F
"
610,2,6,1," G
"
611,4,6,1," G
"
612,5,5,1," F
"
613,1,1,1," B
"
614,5,2,1," C
"
615,5,5,1, F
616,2,2,1," C
"
617,5,5,1, F
618,5,2,1," C
"
619,4,1,1," B
"
620,5,5,1," F
"
621,5,5,1," F
"
622,5,5,1, F
623,5,5,1," F
"
624,5,5,1, F
625,5,5,1, F
626,2,2,1," C
"
627,5,5,1, F
628,5,5,1," F
"
629,5,5,1, F
630,5,5,1," F
"
631,6,6,1," G
"
632,5,5,1, F
633,5,5,1, F
634,5,2,1," C
"
635,5,2,1," C
"
636,5,5,1, F
637,5,2,1," C
"
638,5,6,1," G
"
639,1,2,1," C
"
640,0,2,1," C
"
641,2,2,1," C
"
642,5,5,1, F
643,5,6,1," G
"
644,5,5,1," F
"
645,1,1,1," B
"
646,5,5,1," F
"
647,5,5,1, F
648,5,5,1, F
649,5,5,1, F
650,5,5,1," F
"
651,1,2,1," C
"
652,2,2,1," C
"
653,3,2,1," C
"
654,1,0,1," A
"
655,5,2,1," C
"
656,5,5,1, F
657,5,0,1," A
"
658,5,5,1, F
659,5,6,1," G
"
660,5,5,1, F
661,1,2,1," C
"
662,5,5,1, F
663,5,5,1, F
664,4,5,1, F
665,5,5,1, F
666,5,5,1, F
667,5,5,1, F
668,5,1,1," B
"
669,5,5,1, F
670,5,5,1, F
671,5,5,1, F
672,5,5,1," F
"
673,5,5,1," F
"
674,4,1,1," B
"
675,0,2,1," C
"
676,5,5,1, F
677,5,5,1, F
678,4,5,1, F
679,5,5,1, F
680,5,5,1, F
681,2,5,1, F
682,5,5,1," F
"
683,5,5,1, F
684,0,2,1," C
"
685,5,5,1," F
"
686,1,1,1," B
"
687,5,5,1," F
"
688,1,0,1," A
"
689,5,5,1, F
690,2,2,1," C
"
691,5,2,1," C
"
692,4,5,1," F
"
693,5,5,1, F
694,0,2,1," C
"
695,5,5,1," F
"
696,5,5,1," F
"
697,5,5,1, F
698,5,5,1, F
699,5,5,1, F
700,5,5,1," F
"
701,5,5,1," F
"
702,0,6,1," G
"
703,0,2,1," C
"
704,5,5,1, F
705,5,5,1," F
"
706,5,5,1, F
707,6,6,1," G
"
708,5,0,1," A
"
709,5,5,1," F
"
710,3,6,1," G
"
711,0,0,1," A
"
712,5,5,1, F
713,5,5,1, F
714,5,5,1," F
"
715,5,5,1, F
716,5,2,1," C
"
717,5,5,1," F
"
718,5,5,1, F
719,5,2,1," C
"
720,5,5,1, F
721,5,6,1," G
"
722,5,5,1, F
723,5,5,1, F
724,4,4,1," E
"
725,5,2,1," C
"
726,5,5,1, F
727,5,5,1," F
"
728,5,5,1, F
729,5,5,1," F
"
730,5,5,1," F
"
731,5,5,1, F
732,5,2,1," C
"
733,4,5,1," F
"
734,5,5,1," F
"
735,2,2,1," C
"
736,1,2,1," C
"
737,5,5,1, F
738,5,2,1," C
"
739,0,2,1," C
"
740,5,5,1, F
741,5,5,1, F
742,4,5,1, F
743,5,5,1, F
744,5,5,1, F
745,2,5,1," F
"
746,4,5,1, F
747,1,1,1," B
"
748,5,5,1, F
749,5,5,1, F
750,5,5,1," F
"
751,4,5,1, F
752,5,5,1, F
753,5,5,1," F
"
754,5,2,1," C
"
755,1,6,1," G
"
756,2,1,1," B
"
757,6,6,1," G
"
758,3,2,1," C
"
759,5,5,1, F
760,2,2,1," C
"
761,4,5,1," F
"
762,2,2,1," C
"
763,5,6,1," G
"
764,5,5,1," F
"
765,1,2,1," C
"
766,5,2,1," C
"
767,5,5,1, F
768,5,5,1," F
"
769,5,5,1," F
"
770,5,5,1," F
"
771,4,4,1," E
"
772,5,5,1, F
773,5,5,1," F
"
774,4,4,1," E
"
775,5,5,1, F
776,5,5,1, F
777,2,2,1," C
"
778,5,5,1, F
779,5,5,1," F
"
780,5,5,1, F
781,5,5,1, F
782,5,5,1, F
783,0,6,1," G
"
784,5,5,1, F
785,5,5,1, F
786,5,5,1," F
"
787,5,5,1, F
788,5,5,1," F
"
789,2,2,1," C
"
790,5,5,1," F
"
791,5,5,1," F
"
792,1,1,1," B
"
793,5,2,1," C
"
794,5,5,1, F
795,5,2,1," C
"
796,5,6,1," G
"
797,6,6,1," G
"
798,0,6,1," G
"
799,5,5,1," F
"
800,2,2,1," C
"
801,4,5,1, F
802,4,5,1," F
"
803,5,6,1," G
"
804,5,5,1, F
805,4,5,1, F
806,6,6,1," G
"
807,2,2,1," C
"
808,5,5,1," F
"
809,5,5,1," F
"
810,5,5,1, F
811,5,5,1, F
812,5,5,1," F
"
813,5,5,1, F
814,4,4,1," E
"
815,5,2,1," C
"
816,5,5,1, F
817,2,5,1," F
"
818,5,5,1," F
"
819,4,5,1, F
820,3,1,1," B
"
821,5,2,1," C
"
822,5,5,1, F
823,5,5,1, F
824,5,4,1," E
"
825,5,5,1, F
826,4,4,1," E
"
827,5,5,1, F
828,3,2,1," C
"
829,5,2,1," C
"
830,5,2,1," C
"
831,5,5,1, F
832,1,5,1," F
"
833,2,2,1," C
"
834,5,5,1, F
835,5,5,1, F
836,5,5,1," F
"
837,5,5,1, F
838,5,5,1, F
839,5,5,1, F
840,2,2,1," C
"
841,5,2,1," C
"
842,5,5,1," F
"
843,5,4,1," E
"
844,2,2,1," C
"
845,4,5,1," F
"
846,4,1,1," B
"
847,5,5,1, F
848,5,5,1," F
"
849,4,2,1," C
"
850,5,2,1," C
"
851,5,5,1, F
852,5,5,1, F
853,2,2,1," C
"
854,5,5,1, F
855,5,5,1," F
"
856,5,5,1," F
"
857,5,5,1, F
858,5,5,1, F
859,5,5,1," F
"
860,5,2,1," C
"
861,2,5,1," F
"
862,5,5,1, F
863,5,5,1," F
"
864,5,5,1, F
865,5,2,1," C
"
866,5,2,1," C
"
867,5,5,1," F
"
868,5,5,1," F
"
869,2,2,1," C
"
870,1,4,1," E
"
871,5,2,1," C
"
872,4,2,1," C
"
873,5,5,1, F
874,5,5,1, F
875,3,1,1," B
"
876,5,5,1," F
"
877,0,2,1," C
"
878,4,5,1," F
"
879,5,5,1," F
"
880,0,0,1," A
"
881,2,5,1, F
882,5,5,1, F
883,5,5,1, F
884,1,6,1," G
"
885,5,5,1, F
886,5,5,1, F
887,4,2,1," C
"
888,5,5,1, F
889,5,5,1," F
"
890,5,2,1," C
"
891,5,5,1," F
"
892,5,2,1," C
"
893,5,5,1, F
894,5,5,1," F
"
895,3,2,1," C
"
896,5,5,1," F
"
897,5,5,1," F
"
898,5,6,1," G
"
899,5,5,1," F
"
900,5,6,1," G
"
901,2,5,1, F
902,2,5,1," F
"
903,5,5,1, F
904,0,2,1," C
"
905,1,5,1, F
906,4,5,1," F
"
907,4,5,1," F
"
908,2,2,1," C
"
909,5,5,1, F
910,5,5,1," F
"
911,2,2,1," C
"
912,5,2,1," C
"
913,5,5,1, F
914,0,6,1," G
"
915,5,5,1, F
916,5,5,1, F
917,2,2,1," C
"
918,5,5,1, F
919,5,5,1," F
"
920,5,5,1," F
"
921,4,4,1," E
"
922,5,5,1," F
"
923,5,5,1," F
"
924,5,5,1, F
925,2,2,1," C
"
926,5,5,1, F
927,5,5,1, F
928,5,6,1," G
"
929,2,2,1," C
"
930,4,5,1, F
931,5,5,1, F
932,5,2,1," C
"
933,4,4,1," E
"
934,5,6,1," G
"
935,5,5,1, F
936,4,2,1," C
"
937,5,5,1," F
"
938,5,2,1," C
"
939,5,5,1, F
940,5,0,1," A
"
941,5,5,1, F
942,5,5,1, F
943,2,6,1," G
"
944,4,1,1," B
"
945,5,5,1," F
"
946,5,2,1," C
"
947,5,5,1, F
948,2,2,1," C
"
949,1,6,1," G
"
950,5,5,1, F
951,5,5,1," F
"
952,5,2,1," C
"
953,4,5,1, F
954,2,5,1," F
"
955,5,5,1, F
956,5,5,1, F
957,4,5,1," F
"
958,2,5,1, F
959,4,5,1, F
960,5,6,1," G
"
961,5,2,1," C
"
962,5,2,1," C
"
963,5,5,1, F
964,5,5,1, F
965,5,5,1, F
966,5,5,1, F
967,4,5,1," F
"
968,4,4,1," E
"
969,4,5,1, F
970,5,5,1, F
971,1,6,1," G
"
972,2,5,1, F
973,2,2,1," C
"
974,1,0,1," A
"
975,5,5,1, F
976,5,5,1," F
"
977,5,5,1, F
978,2,2,1," C
"
979,5,6,1," G
"
980,5,5,1," F
"
981,5,5,1, F
982,5,5,1, F
983,5,5,1, F
984,1,6,1," G
"
985,5,5,1," F
"
986,4,2,1," C
"
987,5,5,1, F
988,5,5,1," F
"
989,5,5,1," F
"
990,5,5,1, F
991,5,5,1, F
992,5,5,1," F
"
993,5,5,1, F
994,5,6,1," G
"
995,5,5,1, F
996,5,2,1," C
"
997,5,5,1, F
998,5,5,1, F
999,5,5,1," F
"
1000,5,5,1, F
1001,5,5,1," F
"
1002,2,6,1," G
"
1003,4,4,1," E
"
1004,5,5,1," F
"
1005,5,5,1," F
"
1006,5,5,1, F
1007,5,5,1," F
"
1008,0,2,1," C
"
1009,5,5,1, F
1010,5,5,1, F
1011,5,4,1," E
"
1012,5,5,1, F
1013,5,5,1, F
1014,5,5,1, F
1015,5,5,1, F
1016,5,2,1," C
"
1017,5,5,1," F
"
1018,5,5,1, F
1019,5,5,1, F
1020,5,4,1," E
"
1021,6,6,1," G
"
1022,4,5,1," F
"
1023,5,5,1, F
1024,5,5,1, F
1025,5,5,1," F
"
1026,5,5,1," F
"
1027,5,5,1," F
"
1028,4,5,1, F
1029,5,5,1, F
1030,3,1,1," B
"
1031,5,2,1," C
"
1032,5,5,1, F
1033,3,2,1," C
"
1034,1,6,1," G
"
1035,5,5,1," F
"
1036,5,5,1, F
1037,5,5,1, F
1038,5,5,1, F
1039,5,5,1, F
1040,5,2,1," C
"
1041,5,2,1," C
"
1042,5,5,1, F
1043,5,5,1," F
"
1044,4,4,1," E
"
1045,5,6,1," G
"
1046,5,5,1, F
1047,5,2,1," C
"
1048,2,2,1," C
"
1049,5,5,1, F
1050,2,2,1," C
"
1051,2,2,1," C
"
1052,2,2,1," C
"
1053,5,2,1," C
"
1054,2,2,1," C
"
1055,5,6,1," G
"
1056,2,5,1," F
"
1057,4,5,1," F
"
1058,4,5,1," F
"
1059,4,2,1," C
"
1060,5,5,1," F
"
1061,2,2,1," C
"
1062,5,5,1, F
1063,5,5,1, F
1064,5,5,1, F
1065,5,6,1," G
"
1066,5,5,1, F
1067,2,2,1," C
"
1068,5,1,1," B
"
1069,6,6,1," G
"
1070,5,5,1," F
"
1071,5,5,1," F
"
1072,4,5,1," F
"
1073,5,5,1," F
"
1074,4,5,1, F
1075,5,6,1," G
"
1076,5,6,1," G
"
1077,5,6,1," G
"
1078,2,2,1," C
"
1079,5,5,1, F
1080,2,2,1, C
1081,5,5,1, F
1082,5,5,1, F
1083,4,4,1," E
"
1084,0,6,1," G
"
1085,2,5,1," F
"
1086,5,5,1," F
"
1087,5,5,1," F
"
1088,5,2,1," C
"
1089,6,6,1," G
"
1090,0,2,1," C
"
1091,5,5,1, F
1092,5,5,1, F
1093,5,5,1," F
"
1094,5,6,1," G
"
1095,5,2,1," C
"
1096,2,2,1," C
"
1097,0,2,1," C
"
1098,4,4,1," E
"
1099,5,5,1," F
"
1100,3,2,1," C
"
1101,5,5,1, F
1102,5,5,1, F
1103,1,6,1," G
"
1104,5,6,1," G
"
1105,2,2,1," C
"
1106,5,5,1, F
1107,5,6,1," G
"
1108,5,2,1," C
"
1109,5,5,1, F
1110,5,5,1," F
"
1111,5,5,1, F
1112,5,5,1, F
1113,4,6,1," G
"
1114,2,1,1," B
"
1115,4,5,1," F
"
1116,2,2,1," C
"
1117,2,6,1, G
1118,5,2,1," C
"
1119,5,5,1, F
1120,0,2,1," C
"
1121,5,5,1, F
1122,4,2,1," C
"
1123,4,5,1," F
"
1124,3,6,1," G
"
1125,5,5,1, F
1126,5,5,1," F
"
1127,0,2,1," C
"
1128,2,2,1," C
"
1129,5,5,1," F
"
1130,5,5,1," F
"
1131,5,5,1," F
"
1132,1,2,1," C
"
1133,5,5,1," F
"
1134,2,2,1," C
"
1135,5,5,1, F
1136,2,2,1," C
"
1137,4,5,1," F
"
1138,4,5,1," F
"
1139,5,5,1," F
"
1140,5,5,1, F
1141,5,5,1, F
1142,3,2,1," C
"
1143,5,2,1," C
"
1144,5,6,1," G
"
1145,5,2,1," C
"
1146,2,2,1," C
"
1147,5,5,1, F
1148,2,5,1, F
1149,5,5,1, F
1150,1,4,1," E
"
1151,5,2,1," C
"
1152,5,5,1," F
"
1153,5,5,1, F
1154,5,5,1," F
"
1155,5,2,1," C
"
1156,5,5,1, F
1157,5,6,1," G
"
1158,1,6,1," G
"
1159,5,5,1, F
1160,4,5,1," F
"
1161,5,5,1," F
"
1162,6,6,1," G
"
1163,5,2,1," C
"
1164,2,2,1," C
"
1165,5,5,1, F
1166,5,5,1, F
1167,2,5,1, F
1168,1,6,1," G
"
1169,5,5,1, F
1170,5,5,1, F
1171,2,2,1," C
"
1172,5,2,1," C
"
1173,5,5,1, F
1174,2,5,1," F
"
1175,5,5,1, F
1176,5,5,1, F
1177,5,5,1, F
1178,5,5,1, F
1179,5,5,1, F
1180,5,5,1, F
1181,4,5,1, F
1182,5,5,1, F
1183,5,2,1," C
"
1184,0,0,1," A
"
1185,5,2,1," C
"
1186,0,5,1," F
"
1187,5,5,1, F
1188,5,2,1," C
"
1189,5,5,1, F
1190,4,2,1," C
"
1191,1,1,1," B
"
1192,5,6,1," G
"
1193,5,5,1," F
"
1194,2,2,1," C
"
1195,4,2,1," C
"
1196,2,2,1," C
"
1197,5,5,1, F
1198,5,5,1," F
"
1199,5,2,1," C
"
1200,5,5,1, F
1201,5,5,1, F
1202,5,5,1, F
1203,4,1,1," B
"
1204,5,5,1, F
1205,5,2,1," C
"
1206,5,5,1, F
1207,5,2,1," C
"
1208,1,2,1," C
"
1209,2,4,1," E
"
1210,5,5,1, F
1211,5,2,1," C
"
1212,5,5,1," F
"
1213,4,5,1," F
"
1214,1,6,1," G
"
1215,5,5,1, F
1216,4,6,1," G
"
1217,4,5,1," F
"
